nome,conselho_regional,registo,localidade,data_constituicao,email,morada,codigo_postal,telefone,telemovel,fax,url_fonte,zona_evento,tipo_evento,observacoes
"PDC – PROENÇA DE CARVALHO & ADVOGADOS, SOCIEDADE DE ADVOGADOS, SP RL",Lisboa,5/25,LISBOA,21-02-2025,andre.matias.almeida-54737L@adv.oa.pt,"Torre 3, Amoreiras, Rua Tierno Galvan nº 712, 7º",1070-274 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=61,,,
"PEDRO ALEXANDRE RAMOS PINTO SOARES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,20/14,LISBOA,26-03-2014,parpsadvogados@parps.pt',"Avenida Estados Unidos da América, n.º 100 - 4º Dto.",1749-055 LISBOA,+351226002061,,+351226002061,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=61,,,
"PEDRO MARCELINO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,14/12,LISBOA,09-05-2012,pmadvogados@me.com,"Rua Duque de Palmela, 30 - 6º D",1250-098 LISBOA,+351213543808,,+351213535907,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=61,,,
"PEDRO QUEIRÓS, NUNO MOTA CAMPOS; MIGUEL ALMEIDA FERNANDES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL, A. C. E.",Lisboa,ACE,LISBOA,03-08-2009,geral@plantaformalegal.pt,"Campo Pequeno, Edif Taurus, n.º 48 - 2º esq.",1000-081 LISBOA,+351217907950,,+351217907969,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=61,,,
"PEDRO RODRIGUES DA MATA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RI",Lisboa,44/04,LISBOA,08-09-2004,geral.pma@mail.telepac.pt,"Rua Pinheiro Chagas, 48 - 1º",1050-179 LISBOA,+351218824470,,+351218881057,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=61,,,
PEDROSO DE LIMA & ASSOCIADOS-SOCIEDADE DE ADVOGADOS DE RESPONSABILIDADE LIMITADA,Lisboa,14/90,LISBOA,19-02-1990,geral@pedroso_lima.pt,"Rua Fialho de Almeida, 17 - 5º. Dtº.",1070-128 LISBOA,+351213879197,,+351213877590,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
PEREIRA DA CRUZ E ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,31/05,LISBOA,11-05-2005,pca@pcruzlaw.pt,"R. Victor Cordon, 14 - 3º.",1249-103 LISBOA,+351213244644,,+351213244630,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PEREIRA DE OLIVEIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,39/14,LISBOA,10-07-2014,advogados@poadvogados.pt,"Rua Julieta Ferrão, n.º 12 - 7º, esc. 702",1600-131 LISBOA,+351213700000,,+351214913229,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PEREIRA FERNANDES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, RL",Lisboa,7/04,LISBOA,28-01-2004,pfmadvogados@netcabo.pt,"Av. António de Serpa, 34 - 8º. C/D",1050-027 LISBOA,+351217996180,,+351217996188,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PEREIRA LOPES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,43/17,LISBOA,17-10-2017,geral@cariamendes.pt,"Av da República, 74 - 1º esq.",1600-205 LISBOA,+351217803450,,+351217803453,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PEREIRA MOUTA MENDES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,57/14,LISBOA,07-11-2014,geral@pmmadvogados.pt,"Rua Dr. Bastos Gonçalves, n.º 5 B",1600-898 LISBOA,+351217160319,,+351217163154,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PEREIRA, PINTO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,1/15,LOURES,07-01-2015,geral@pereirapinto.pt,"Rua Pedro Álvares Cabral, n.º 24 - 2º F",2670-391 LOURES,+351219822073,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
PÉREZ – LLORCA PORTUGAL S.L.P.– SUCURSAL EM PORTUGAL,Lisboa,34/23,LISBOA,14-12-2023,ggodinho@perezllorca.com,"Rua Barata Salgueiro, n.º 21",1250-141 LISBOA,+351211255500,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PIAUHYLINO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,20/20,ESTORIL,11-09-2020,lneto-57425L@adv.oa.pt,"Rua Melo e Silva, n.º 252, Bl. 1, loja 112",2765-253 ESTORIL,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PICA, LUCAS & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,8/22,LISBOA,02-03-2022,filipapica-50486L@adv.oa.pt,"Rua Joaquim Rocha Cabral, n.º 1 – 4º C",1600-075 LISBOA,+351916444370,+351918087908,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=62,,,
"PINHEIRO LOPES & ASSOCIADOS – SOCIEDADE DE ADVOGADOS, SP, LDA",Lisboa,16/25,LISBOA,19-05-2025,geral@pinheirolopes.pt,"Rua das Musas, n.º 17 - 4º dto.",1990-166 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
PINTO E CASTRO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,58/05,LISBOA,07-11-2005,mariopintoecastro-4288l@adv.oa.pt,"Av. 5 de Outubro, 114 - 3º. Esqº.",1050-060 LISBOA,+351217827260,,+351217933822,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PINTO DUARTE, CASADO NEVES E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,7/01,LISBOA,09-02-2001,fdradvogados@fdr.pt,"Rua Sampaio e Pina, 1 - 6º esq.",1070-248 LISBOA,+351213710700,,+351213710786,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PINTO MACHADO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP, RL",Lisboa,25/21,CASCAIS,19-05-2021,asp@pintomachado.pt,"Alameda dos Combatentes da Grande Guerra, n.º 107, 2º B",2750-326 CASCAIS,+351211356123,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PINTO RIBEIRO, MIRANDA, ANDRÉ, ANTUNES E ASSOCIADOS - SOCIEDADE DE ADVOGADOS SP, RL",Lisboa,22/18,LISBOA,08-05-2018,geral@pintoribeiro.pt,"Rua Duque de Palmela, 27 - 1º esq.",1250-097 LISBOA,+351213138800,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PIRES TEIXEIRA E ASSOCIADO, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,49/19,LISBOA,19-12-2019,piresteixeiraadvogados@gmail.com,"Av. Fontes Pereira de Melo, n.º 17 - 2º piso",1050-116 LISBOA,+351213547801,,+351213579817,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PLÁCIDO DE ABREU & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,39/11,LISBOA,01-07-2011,geral@paresadvogados.com,"Rua Alexandre Herculano, 23 - 2º",1250-008 LISBOA,+351210936404,,+351210937407,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PLMJ ADVOGADOS, SOCIEDADE MULTIDISCIPLINAR, SP, RL",Lisboa,7/90,LISBOA,07-02-1990,plmjlaw@plmj.pt,"Av Fontes Pereira de Melo, n.º 43",1050-119 LISBOA,+351213197495,,+351213197400,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PMC - JORGE PRACANA, FRANCISCO JOSÉ MARTINS, MARCO ANTÓNIO COSTA E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,15/09,LISBOA,11-02-2009,jorge.pracana@pracanaemartinsadvogados.com,"R. Joaquim António de Aguiar, 66 - 3º. esq.",1070-153 LISBOA,+351213806210,,+35121213806219,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"PMCG, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,22/12,LISBOA,06-06-2012,carloscgomes-12823l@adv.oa.pt,"Av. da Liberdade, nº 258, 9º Dto.",1250-149 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=63,,,
"POÇAS PEREIRA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,62/14,LISBOA,20-11-2014,fpp-9494l@adv.oa.pt,"Rua Joaquim Bonifacio, 21 - 4º esq.",1150-195 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PRA - RAPOSO, SÁ MIRANDA & ASSOCIADOS SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,50/01,LISBOA,24-10-2001,miguel.miranda-6631p@advogados.oa.pt,"Avenida Conde Valbom, n.º 98 - 1º andar",1050-070 LISBOA,+351213714940,,+351213882635,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PREAL - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,48/15,LISBOA,22-12-2015,mpitschieller-17505l@adv.oa.pt,"Rua D. Pedro V, n.º 132",1250-095 LISBOA,+351213558370,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PRICEWATERHOUSECOOPERS LEGAL - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,2/18,LISBOA,17-01-2018,ccribeiro-19416l@adv.oa.pt,"Palácio Sottomayor, Rua Sousa Martins, 2º esq.",1069-316 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PRIME LEGAL - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,44/22,LISBOA,05-12-2022,info@prime-legalfirm.com,"Rua Artilharia 1, n.º 79 - 3º esq.",1250-038 LISBOA,+351963995839,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PROF. LUÍS PINTO COELHO, ATHAYDE DE TAVARES E ASSOCIADOS-SOCIEDADE DE ADVOGADOS",Lisboa,33/90,LISBOA,16-08-1990,,"Rua Marquês da Fronteira, 127 -",1070-293 LISBOA,+351213877373,,+351213875993,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"PVA Legal – Pimenta, Vitorino e Associados – Sociedade de Advogados, SP, RL",Lisboa,36/89,CASCAIS,25-10-1989,jpimenta.adv@mail.telepac.pt,"Avª. 25 de Abril, 1011 Edif. O Navegador, 1º. F",2750-515 CASCAIS,+351214848860,,+351214867557,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"QUELHAS DA COSTA & ISABEL CALISTO - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,57/08,LISBOA,15-09-2008,quelhasdacostadvogados@hotmail.com,"Avenida 5 de Outubro, 114 - 2º esq",1050-060 LISBOA,+351213192560,,+3512131992571,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"RACZM - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,38/18,LISBOA,11-09-2018,alvescarvalho-17573l@adv.oa.pt,"Rua José Estevão, n.º 133, 3º andar",1150-201 LISBOA,+351213524258,,+351213524260,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"RAFAELA NASCIMENTO, SOCIEDADE MULTIDISCIPLINAR DE ADVOGADOS, SP, LDA",Lisboa,12/26,AGUALVA-CACÉM,17-03-2026,rafaelanascimento-66383L@adv.oa.pt,"Estrada de Paço de Arcos, nº 66/66A, sala 115",2735-336 AGUALVA-CACÉM,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=64,,,
"RAMIREZ & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,70/03,LISBOA,12-11-2003,geral@ramirez-advogados.pt,"Av 5 de Outubro, 12 - 3º dto.",1050-056 LISBOA,+351213542275,,+351213542281,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAMOS CORREIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,9/24,LISBOA,05-03-2024,info@ramoscorreia.com,"Rua dos Açores, n.º 11 B",1000-001 LISBOA,+351211356129,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAMOS PRETO, ABREU RODRIGUES & ASSOCIADOS-SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,32/10,LISBOA,19-03-2010,jarod-11454l@adv.oa.pt,"Rua Dom Luís de Noronha, n.º 4 - 3º andar",1050-072 LISBOA,+351217165943,,+351217165942,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAPOSO BERNARDO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,73/02,LISBOA,01-10-2002,nrbernardo@raposobernardo.com,"Av. Fontes Pereira de Melo, 35 - 18º. A",1050-118 LISBOA,+351213121330,,+351213562908,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAPOSO CORREIA, SIMÕES DE ALMEIDA, SIMÕES DE CARVALHO & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,1/24,LISBOA,12-01-2024,gsa-58006l@adv.oa.pt,"Avenida da Republica, n.º 6, 2º dto",1050-191 LISBOA,+351218474475,,+351217975385,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
RAPOSO DO AMARAL & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,47/06,LISBOA,28-06-2006,,"Av. de Berna, 35 - 4º. esqº.",1050-038 LISBOA,+351217981860,,+351217981869,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAPOSO MAGALHÃES & BARREIROS, SOCIEDADE DE ADVOGADOS, SP RL",Lisboa,31/25,LISBOA,19-09-2025,rm@advogados.pt,"Avenida 5 cde Outubro, 114 - 2º esq.",1050-060 LISBOA,+351217827260,,+351217933822,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"RAÚL SOARES DA VEIGA & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,14/95,LISBOA,10-05-1995,rsoaresveiga-6533l@adv.oa.pt,"Rua Braamcamp, n.º 9 - 4º",1250-048 LISBOA,+351217956900,,+351217972009,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"REDONDO E FERREIRA DA SILVA - SOCIEDADE DE ADVOGADOS SP, RL",Lisboa,28/03,LISBOA,09-04-2003,geral@rsadv.pt,"Rua Francisco Ferrer, Núcleo G, 4B",1500-461 LISBOA,+351213812090,,+351213812091,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"REGAL & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,19/05,LISBOA,08-03-2005,geral@rvr.pt,"Av Fontes Pereira de Melo, 35 A, 1º B",1050-118 LISBOA,+351213512510,,+351213154272,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=65,,,
"REIS & PELLICANO - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,14/19,LISBOA,15-04-2019,contacto@reispellicano.com,"Av Fontes Pereira de Melo, n.º 35 - 19A",1050-118 LISBOA,+351919715045,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"REIS, MALHEIRO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,32/14,LISBOA,16-06-2014,finance@reismalheiro.com,"Av António Augusto Aguiar, 66 - 4º dto.",1050-018 LISBOA,+351211331500,,+351211331501,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"REIS, PINTO & ASSOCIADOS – SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,30/25,LISBOA,19-09-2025,info@reispinto law.com,"Rua Castilho, n.º 57 - 1º dto",1250-068 LISBOA,+351938974163,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"RENATO CUSTÓDIO E ASSOCIADOS-SOCIEDADE DE ADVOGADOS, RL",Lisboa,85/02,LISBOA,27-11-2002,rcustodio-5849l@adv.oa.pt,"Campo Grande, 30 - 4º. C",1700-093 LISBOA,+351217931326,,+351217931328,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"RENATO MARTINS DE CASTRO E ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,29/20,LISBOA,06-10-2020,renato@martinscastro.pt,"Avenida da República, n.º 18 - 3º",1050-191 LISBOA,+351210534266,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
RESENDE BARROCO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,3/11,LISBOA,17-01-2011,geral@rba-advogados.pt,"R. Anchieta, 21 - 2º. drtº.",1200-023 LISBOA,+351213462387,,+351213468657,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"REYNOLDS DE SOUSA, CABRAL DAS NEVES - SOCIEDADE DE ADVOGADOS, RL",Lisboa,21/91,LISBOA,03-05-1991,inacioreynoldssousa-7485l@adv.oa.pt,"Rua Duque de Palmela, 30 - 3º. B",1250-098 LISBOA,+351213428011,,+351213469011,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"RFA - RICARDO FELGUEIRAS E ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,16/19,LISBOA,22-04-2019,geral@rfelgueirasadvogados.pt,"Av D. João II n.º 35 (edf Infante), 6º F",1990-083 LISBOA,+351215835936,,+351215835936,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
RIBEIRO CARDOSO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS RL,Lisboa,27/11,LISBOA,11-04-2011,ribeirocardoso-4185l@adv.oa.pt,"Rua da Madalena, 90 - 1º",1100-322 LISBOA,+351218867324,+351218867324,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"RIBEIRO DA CUNHA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,27/17,LISBOA,21-07-2017,cunha.antonio-18692L@adv.oa.pt,"Rua Francisco Metrass, 16 - 5º",1350-142 LISBOA,,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=66,,,
"RICARDO DA PALMA BORGES & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,77/08,LISBOA,14-11-2008,geral@rpba.pt,"R. Abranches Ferrão, 10 - 9º. Piso Fracção G",1600-001 LISBOA,+351212402743,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"RICARDO LUCAS, TERESA PEIXOTO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,19/09,LISBOA,25-02-2009,geral@rpassociados.com,"Avenida Alvares Cabral, n.º 47 - 1º",1250-015 LISBOA,+351210963793,,+351210961778,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"RICARDO REIGADA PEREIRA - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,57/01,LISBOA,12-11-2001,rrp.lisboa@rrp.pt,"Rua Pinheiro Chagas, 47, 7.º piso",1050-175 LISBOA,+351217653860,,+351217653869,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"RICARDO RODRIGUES, NUNO DE OLIVEIRA FILIPE & ASSOCIADOS, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,36/21,LISBOA,27-07-2021,geral@lxlegallab.com,"Calçada do Marques de Abrantes, n.º 40 - 3º esq.",1200-719 LISBOA,+351213942060,,+351213978398,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
RICON PERES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS RL,Lisboa,81/08,LISBOA,25-11-2008,riconperesadvogados-3729l@adv.oa.pt,"Rua Castilho, 39 - 11º D",1250-068 LISBOA,+351213420483,,+351213477707,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
RITA DELGADO & ASSOCIADOS-SOCIEDADE DE ADVOGADOS RL,Lisboa,65/06,LISBOA,10-08-2006,olavolex@olavolex.pt,"Calçada Bento da Rocha Cabral, n.º 1",1250-047 LISBOA,+351213431570,,+351213431568,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"RME LEGAL, SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,10/22,LISBOA,15-03-2022,rme@rme-legal.com,"Avenida 5 de Outubro, n.º 85, piso 9",1050-050 LISBOA,+351211369621,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"RNMC – RAMOS, NASCIMENTO, MORAES DE CASTRO SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,29/24,LISBOA,17-07-2024,jessicaramos-54076L@adv.oa.pt,"Av da República, n.º 56 - 2º dto",1050-196 LISBOA,+351214015515,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"ROCHA DE GOUVEIA & ASSOCIADOS - SOCIEDADE DE ADVOGADOS. SP, RL",Lisboa,18/08,LISBOA,27-03-2008,soc.@oa.pt,"Av. da República, 14 - 7º.",1050-191 LISBOA,+351213159518,,+351213526442,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"ROCHA PIRES, NEVES FERNANDES & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, SP, RL",Lisboa,72/06,SINTRA,18-10-2006,geral@rpnfa.com,"R. Mário Costa Ferreira Lima, 3",2710-430 SINTRA,+351219236680,,+351219236689,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=67,,,
"ROCHA, VALENTE, FIGUEIREDO & ASSOCIADOS - SOCIEDADE DE ADVOGADOS, RL",Lisboa,48/12,VILA FRANCA DE XIRA,27-11-2012,geral@rvfadvogados.com,"Rua Alves Redol, 80 - 2º dto.",2600-098 VILA FRANCA DE XIRA,+351263273904,,+351263276346,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=68,,,
RÖDL PT RECHTSANWALTSGESELLSCHAFT MBH - SUCURSAL EM PORTUGAL,Lisboa,01/19,LISBOA,24-10-2019,leonorxavier-12450l@adv.oa.pt,"Rua João Chagas, n.º 10 B dto.",1500-493 LISBOA,+351212472688,,,https://portal.oa.pt/advogados/pesquisa-de-sociedades-de-advogados/?cg=L&r=&n=&lo=&m=&cp=&op=&o=0&page=68,,,
